s,m,m,m,C,C,C
Time,"Visibility_MEAN","Visibility_MIN","Visibility_MAX","Temperature_MEAN","Temperature_MIN","Temperature_MAX"
 1.0485010E+002, 1.3469459E+001, 3.0331555E+000, 3.0000000E+001, 2.5765065E+001, 2.4996515E+001, 2.6536832E+001
 1.0513707E+002, 1.3466512E+001, 3.0372760E+000, 3.0000000E+001, 2.5763596E+001, 2.5010449E+001, 2.6527671E+001
 1.0542404E+002, 1.3463649E+001, 3.0414277E+000, 3.0000000E+001, 2.5762396E+001, 2.5024800E+001, 2.6518987E+001
 1.0571101E+002, 1.3460493E+001, 3.0454757E+000, 3.0000000E+001, 2.5761349E+001, 2.5040292E+001, 2.6510688E+001
 1.0599798E+002, 1.3457667E+001, 3.0454887E+000, 3.0000000E+001, 2.5760367E+001, 2.5057343E+001, 2.6502700E+001
 1.0628496E+002, 1.3454623E+001, 3.0455462E+000, 3.0000000E+001, 2.5759486E+001, 2.5075567E+001, 2.6494996E+001
 1.0657193E+002, 1.3451357E+001, 3.0456799E+000, 3.0000000E+001, 2.5758774E+001, 2.5094623E+001, 2.6487339E+001
 1.0685890E+002, 1.3448274E+001, 3.0459234E+000, 3.0000000E+001, 2.5758262E+001, 2.5114208E+001, 2.6479472E+001
 1.0714587E+002, 1.3445511E+001, 3.0463180E+000, 3.0000000E+001, 2.5757948E+001, 2.5134071E+001, 2.6471238E+001
 1.0743284E+002, 1.3442922E+001, 3.0469027E+000, 3.0000000E+001, 2.5757930E+001, 2.5153996E+001, 2.6462553E+001
 1.0771981E+002, 1.3440078E+001, 3.0478671E+000, 3.0000000E+001, 2.5758337E+001, 2.5173676E+001, 2.6453400E+001
 1.0800678E+002, 1.3437290E+001, 3.0493985E+000, 3.0000000E+001, 2.5759250E+001, 2.5192772E+001, 2.6443813E+001
 1.0829375E+002, 1.3433945E+001, 3.0514993E+000, 3.0000000E+001, 2.5760676E+001, 2.5211007E+001, 2.6433821E+001
 1.0858073E+002, 1.3430441E+001, 3.0541009E+000, 3.0000000E+001, 2.5762504E+001, 2.5228247E+001, 2.6423431E+001
 1.0886770E+002, 1.3427180E+001, 3.0571426E+000, 3.0000000E+001, 2.5764613E+001, 2.5244335E+001, 2.6412685E+001
 1.0915467E+002, 1.3423894E+001, 3.0606070E+000, 3.0000000E+001, 2.5766925E+001, 2.5259178E+001, 2.6401632E+001
 1.0944164E+002, 1.3420964E+001, 3.0658515E+000, 3.0000000E+001, 2.5769404E+001, 2.5272788E+001, 2.6390269E+001
 1.0972861E+002, 1.3418171E+001, 3.0740153E+000, 3.0000000E+001, 2.5772006E+001, 2.5285219E+001, 2.6378684E+001
 1.1001558E+002, 1.3415408E+001, 3.0853846E+000, 3.0000000E+001, 2.5774706E+001, 2.5296654E+001, 2.6367259E+001
 1.1030255E+002, 1.3412619E+001, 3.1002741E+000, 3.0000000E+001, 2.5777447E+001, 2.5307448E+001, 2.6356182E+001
 1.1058953E+002, 1.3409509E+001, 3.1137209E+000, 3.0000000E+001, 2.5780214E+001, 2.5317821E+001, 2.6345397E+001
 1.1087650E+002, 1.3406625E+001, 3.1219450E+000, 3.0000000E+001, 2.5782965E+001, 2.5327926E+001, 2.6334828E+001
 1.1116347E+002, 1.3403791E+001, 3.1337175E+000, 3.0000000E+001, 2.5785610E+001, 2.5337871E+001, 2.6324433E+001
 1.1145044E+002, 1.3400584E+001, 3.1501036E+000, 3.0000000E+001, 2.5788056E+001, 2.5347757E+001, 2.6314276E+001
 1.1173741E+002, 1.3397447E+001, 3.1616345E+000, 3.0000000E+001, 2.5790225E+001, 2.5354149E+001, 2.6304377E+001
 1.1202438E+002, 1.3394522E+001, 3.1667175E+000, 3.0000000E+001, 2.5792067E+001, 2.5356202E+001, 2.6294664E+001
 1.1231135E+002, 1.3391554E+001, 3.1731462E+000, 3.0000000E+001, 2.5793551E+001, 2.5357962E+001, 2.6285091E+001
 1.1259832E+002, 1.3388572E+001, 3.1809490E+000, 3.0000000E+001, 2.5794699E+001, 2.5359341E+001, 2.6275618E+001
 1.1288530E+002, 1.3385642E+001, 3.1900902E+000, 3.0000000E+001, 2.5795442E+001, 2.5360281E+001, 2.6266222E+001
 1.1317227E+002, 1.3382731E+001, 3.2005192E+000, 3.0000000E+001, 2.5795699E+001, 2.5360903E+001, 2.6256915E+001
 1.1345924E+002, 1.3379563E+001, 3.2121580E+000, 3.0000000E+001, 2.5795454E+001, 2.5361267E+001, 2.6247729E+001
 1.1374621E+002, 1.3376291E+001, 3.2156926E+000, 3.0000000E+001, 2.5794733E+001, 2.5361263E+001, 2.6238675E+001
 1.1403318E+002, 1.3373397E+001, 3.2235281E+000, 3.0000000E+001, 2.5793563E+001, 2.5360783E+001, 2.6229779E+001
 1.1432015E+002, 1.3370540E+001, 3.2293199E+000, 3.0000000E+001, 2.5791950E+001, 2.5359738E+001, 2.6221051E+001
 1.1460712E+002, 1.3367692E+001, 3.2289854E+000, 3.0000000E+001, 2.5789921E+001, 2.5357986E+001, 2.6212888E+001
 1.1489409E+002, 1.3364313E+001, 3.2290511E+000, 3.0000000E+001, 2.5787496E+001, 2.5355371E+001, 2.6205737E+001
 1.1518107E+002, 1.3360529E+001, 3.2300968E+000, 3.0000000E+001, 2.5784722E+001, 2.5351461E+001, 2.6198705E+001
 1.1546804E+002, 1.3356931E+001, 3.2335069E+000, 3.0000000E+001, 2.5781649E+001, 2.5346339E+001, 2.6191776E+001
 1.1575501E+002, 1.3353224E+001, 3.2441337E+000, 3.0000000E+001, 2.5778277E+001, 2.5340360E+001, 2.6184939E+001
 1.1604198E+002, 1.3349659E+001, 3.2465246E+000, 3.0000000E+001, 2.5774593E+001, 2.5334018E+001, 2.6178184E+001
 1.1632895E+002, 1.3346349E+001, 3.2464881E+000, 3.0000000E+001, 2.5770589E+001, 2.5327533E+001, 2.6171494E+001
 1.1661592E+002, 1.3343061E+001, 3.2468553E+000, 3.0000000E+001, 2.5766260E+001, 2.5320878E+001, 2.6164866E+001
 1.1690289E+002, 1.3339843E+001, 3.2478220E+000, 3.0000000E+001, 2.5761619E+001, 2.5314046E+001, 2.6158293E+001
 1.1718987E+002, 1.3336645E+001, 3.2502657E+000, 3.0000000E+001, 2.5756696E+001, 2.5307078E+001, 2.6151759E+001
 1.1747684E+002, 1.3333467E+001, 3.2590420E+000, 3.0000000E+001, 2.5751528E+001, 2.5300012E+001, 2.6145263E+001
 1.1776381E+002, 1.3330350E+001, 3.2633549E+000, 3.0000000E+001, 2.5746142E+001, 2.5292848E+001, 2.6138797E+001
 1.1805078E+002, 1.3327194E+001, 3.2656019E+000, 3.0000000E+001, 2.5740563E+001, 2.5285552E+001, 2.6132348E+001
 1.1833775E+002, 1.3323859E+001, 3.2732515E+000, 3.0000000E+001, 2.5734831E+001, 2.5278134E+001, 2.6125915E+001
 1.1862472E+002, 1.3320079E+001, 3.2769166E+000, 3.0000000E+001, 2.5728976E+001, 2.5270642E+001, 2.6119496E+001
 1.1891169E+002, 1.3316226E+001, 3.2778067E+000, 3.0000000E+001, 2.5723016E+001, 2.5263121E+001, 2.6113083E+001
 1.1919866E+002, 1.3312556E+001, 3.2793985E+000, 3.0000000E+001, 2.5716984E+001, 2.5255608E+001, 2.6106672E+001
 1.1948564E+002, 1.3309009E+001, 3.2861131E+000, 3.0000000E+001, 2.5710891E+001, 2.5248240E+001, 2.6100259E+001
 1.1977261E+002, 1.3305479E+001, 3.2900656E+000, 3.0000000E+001, 2.5704767E+001, 2.5241136E+001, 2.6093830E+001
 1.2005958E+002, 1.3301758E+001, 3.2895322E+000, 3.0000000E+001, 2.5698650E+001, 2.5234307E+001, 2.6087386E+001
 1.2034655E+002, 1.3298239E+001, 3.2891085E+000, 3.0000000E+001, 2.5692546E+001, 2.5227743E+001, 2.6080920E+001
 1.2063352E+002, 1.3294617E+001, 3.2889590E+000, 3.0000000E+001, 2.5686456E+001, 2.5221436E+001, 2.6074421E+001
 1.2092049E+002, 1.3290917E+001, 3.2892898E+000, 3.0000000E+001, 2.5680405E+001, 2.5215386E+001, 2.6067888E+001
 1.2120746E+002, 1.3287395E+001, 3.2900907E+000, 3.0000000E+001, 2.5674414E+001, 2.5209581E+001, 2.6061316E+001
 1.2149443E+002, 1.3283824E+001, 3.2880480E+000, 3.0000000E+001, 2.5668479E+001, 2.5203969E+001, 2.6054588E+001
 1.2178141E+002, 1.3280660E+001, 3.2862021E+000, 3.0000000E+001, 2.5662605E+001, 2.5198434E+001, 2.6047588E+001
 1.2206838E+002, 1.3277779E+001, 3.2848034E+000, 3.0000000E+001, 2.5656790E+001, 2.5192819E+001, 2.6040306E+001
 1.2235535E+002, 1.3275196E+001, 3.2840755E+000, 3.0000000E+001, 2.5651031E+001, 2.5187067E+001, 2.6032746E+001
 1.2264232E+002, 1.3272950E+001, 3.2842259E+000, 3.0000000E+001, 2.5645343E+001, 2.5181205E+001, 2.6024936E+001
 1.2292929E+002, 1.3270519E+001, 3.2853967E+000, 3.0000000E+001, 2.5639731E+001, 2.5175260E+001, 2.6016884E+001
 1.2321626E+002, 1.3268406E+001, 3.2877037E+000, 3.0000000E+001, 2.5634204E+001, 2.5169258E+001, 2.6008623E+001
 1.2350323E+002, 1.3266248E+001, 3.2912197E+000, 3.0000000E+001, 2.5628782E+001, 2.5163230E+001, 2.6000198E+001
 1.2379021E+002, 1.3264198E+001, 3.2984296E+000, 3.0000000E+001, 2.5623485E+001, 2.5157202E+001, 2.5991627E+001
 1.2407718E+002, 1.3262620E+001, 3.3127165E+000, 3.0000000E+001, 2.5618327E+001, 2.5151219E+001, 2.5982911E+001
 1.2436415E+002, 1.3261572E+001, 3.3294232E+000, 3.0000000E+001, 2.5613332E+001, 2.5145440E+001, 2.5974058E+001
 1.2465112E+002, 1.3260142E+001, 3.3298610E+000, 3.0000000E+001, 2.5608520E+001, 2.5139963E+001, 2.5965068E+001
 1.2493809E+002, 1.3258683E+001, 3.3304268E+000, 3.0000000E+001, 2.5603890E+001, 2.5134752E+001, 2.5955944E+001
 1.2522506E+002, 1.3257308E+001, 3.3314017E+000, 3.0000000E+001, 2.5599439E+001, 2.5129792E+001, 2.5946697E+001
 1.2551203E+002, 1.3256128E+001, 3.3330587E+000, 3.0000000E+001, 2.5595159E+001, 2.5125073E+001, 2.5937335E+001
 1.2579900E+002, 1.3254553E+001, 3.3347643E+000, 3.0000000E+001, 2.5591034E+001, 2.5120579E+001, 2.5927779E+001
 1.2608598E+002, 1.3252385E+001, 3.3357738E+000, 3.0000000E+001, 2.5587064E+001, 2.5116311E+001, 2.5918010E+001
 1.2637295E+002, 1.3250226E+001, 3.3374101E+000, 3.0000000E+001, 2.5583243E+001, 2.5112274E+001, 2.5908061E+001
 1.2665992E+002, 1.3247870E+001, 3.3396775E+000, 3.0000000E+001, 2.5579572E+001, 2.5108478E+001, 2.5897951E+001
 1.2694689E+002, 1.3245314E+001, 3.3402190E+000, 3.0000000E+001, 2.5576065E+001, 2.5104955E+001, 2.5887726E+001
 1.2723386E+002, 1.3243005E+001, 3.3410311E+000, 3.0000000E+001, 2.5572715E+001, 2.5101734E+001, 2.5877430E+001
 1.2752083E+002, 1.3241001E+001, 3.3421460E+000, 3.0000000E+001, 2.5569510E+001, 2.5098837E+001, 2.5867113E+001
 1.2780780E+002, 1.3238731E+001, 3.3435811E+000, 3.0000000E+001, 2.5566443E+001, 2.5096264E+001, 2.5857672E+001
 1.2809477E+002, 1.3235932E+001, 3.3454185E+000, 3.0000000E+001, 2.5563502E+001, 2.5093924E+001, 2.5851454E+001
 1.2838175E+002, 1.3232672E+001, 3.3477480E+000, 3.0000000E+001, 2.5560686E+001, 2.5091669E+001, 2.5845298E+001
 1.2866872E+002, 1.3229154E+001, 3.3507785E+000, 3.0000000E+001, 2.5558000E+001, 2.5089437E+001, 2.5839147E+001
 1.2895569E+002, 1.3225752E+001, 3.3509359E+000, 3.0000000E+001, 2.5555443E+001, 2.5087244E+001, 2.5832984E+001
 1.2924266E+002, 1.3222797E+001, 3.3503178E+000, 3.0000000E+001, 2.5553010E+001, 2.5085089E+001, 2.5826817E+001
 1.2952963E+002, 1.3220289E+001, 3.3494221E+000, 3.0000000E+001, 2.5550702E+001, 2.5082985E+001, 2.5820662E+001
 1.2981660E+002, 1.3217549E+001, 3.3482527E+000, 3.0000000E+001, 2.5548513E+001, 2.5080947E+001, 2.5814482E+001
 1.3010357E+002, 1.3214649E+001, 3.3469944E+000, 3.0000000E+001, 2.5546433E+001, 2.5078985E+001, 2.5808219E+001
 1.3039055E+002, 1.3211907E+001, 3.3457970E+000, 3.0000000E+001, 2.5544464E+001, 2.5077118E+001, 2.5801870E+001
 1.3067752E+002, 1.3209095E+001, 3.3446591E+000, 3.0000000E+001, 2.5542603E+001, 2.5075367E+001, 2.5795463E+001
 1.3096449E+002, 1.3206427E+001, 3.3435788E+000, 3.0000000E+001, 2.5540849E+001, 2.5073757E+001, 2.5789058E+001
 1.3125146E+002, 1.3203894E+001, 3.3425555E+000, 3.0000000E+001, 2.5539206E+001, 2.5072313E+001, 2.5782708E+001
 1.3153843E+002, 1.3201060E+001, 3.3415894E+000, 3.0000000E+001, 2.5537673E+001, 2.5071064E+001, 2.5776412E+001
 1.3182540E+002, 1.3198245E+001, 3.3406850E+000, 3.0000000E+001, 2.5536235E+001, 2.5070047E+001, 2.5770156E+001
 1.3211237E+002, 1.3195474E+001, 3.3398486E+000, 3.0000000E+001, 2.5534882E+001, 2.5069299E+001, 2.5763917E+001
 1.3239934E+002, 1.3193033E+001, 3.3390868E+000, 3.0000000E+001, 2.5533616E+001, 2.5068857E+001, 2.5757651E+001
 1.3268632E+002, 1.3190796E+001, 3.3384047E+000, 3.0000000E+001, 2.5532439E+001, 2.5068801E+001, 2.5751343E+001
 1.3297329E+002, 1.3188814E+001, 3.3378054E+000, 3.0000000E+001, 2.5531349E+001, 2.5069421E+001, 2.5745022E+001
 1.3326026E+002, 1.3187207E+001, 3.3372929E+000, 3.0000000E+001, 2.5530346E+001, 2.5070872E+001, 2.5738704E+001
 1.3354723E+002, 1.3185767E+001, 3.3368695E+000, 3.0000000E+001, 2.5529432E+001, 2.5073042E+001, 2.5732399E+001
 1.3383420E+002, 1.3184298E+001, 3.3365376E+000, 3.0000000E+001, 2.5528606E+001, 2.5075919E+001, 2.5726127E+001
 1.3412117E+002, 1.3182695E+001, 3.3362976E+000, 3.0000000E+001, 2.5527865E+001, 2.5079642E+001, 2.5719898E+001
 1.3440814E+002, 1.3181244E+001, 3.3361455E+000, 3.0000000E+001, 2.5527214E+001, 2.5084291E+001, 2.5713715E+001
 1.3469511E+002, 1.3180089E+001, 3.3360773E+000, 3.0000000E+001, 2.5526658E+001, 2.5089897E+001, 2.5707591E+001
 1.3498209E+002, 1.3179120E+001, 3.3360919E+000, 3.0000000E+001, 2.5526189E+001, 2.5096492E+001, 2.5701516E+001
 1.3526906E+002, 1.3178000E+001, 3.3361878E+000, 3.0000000E+001, 2.5525794E+001, 2.5104101E+001, 2.5695511E+001
 1.3555603E+002, 1.3176740E+001, 3.3363629E+000, 3.0000000E+001, 2.5525462E+001, 2.5112717E+001, 2.5689602E+001
 1.3584300E+002, 1.3175530E+001, 3.3366147E+000, 3.0000000E+001, 2.5525171E+001, 2.5122327E+001, 2.5683786E+001
 1.3612997E+002, 1.3174531E+001, 3.3369406E+000, 3.0000000E+001, 2.5524889E+001, 2.5132894E+001, 2.5678042E+001
 1.3641694E+002, 1.3173590E+001, 3.3373381E+000, 3.0000000E+001, 2.5524598E+001, 2.5144370E+001, 2.5672367E+001
 1.3670391E+002, 1.3173037E+001, 3.3378043E+000, 3.0000000E+001, 2.5524277E+001, 2.5156710E+001, 2.5666751E+001
 1.3699089E+002, 1.3172508E+001, 3.3383371E+000, 3.0000000E+001, 2.5523894E+001, 2.5169925E+001, 2.5661178E+001
 1.3727786E+002, 1.3171853E+001, 3.3389349E+000, 3.0000000E+001, 2.5523427E+001, 2.5184056E+001, 2.5655640E+001
 1.3756483E+002, 1.3170724E+001, 3.3395988E+000, 3.0000000E+001, 2.5522867E+001, 2.5199079E+001, 2.5650122E+001
 1.3785180E+002, 1.3169812E+001, 3.3403300E+000, 3.0000000E+001, 2.5522183E+001, 2.5214923E+001, 2.5644620E+001
 1.3813877E+002, 1.3168982E+001, 3.3411287E+000, 3.0000000E+001, 2.5521320E+001, 2.5231029E+001, 2.5639129E+001
 1.3842574E+002, 1.3168233E+001, 3.3419982E+000, 3.0000000E+001, 2.5520234E+001, 2.5247041E+001, 2.5633629E+001
 1.3871271E+002, 1.3167669E+001, 3.3429407E+000, 3.0000000E+001, 2.5518914E+001, 2.5263020E+001, 2.5628092E+001
 1.3899968E+002, 1.3167209E+001, 3.3439593E+000, 3.0000000E+001, 2.5517366E+001, 2.5273057E+001, 2.5622500E+001
 1.3928666E+002, 1.3166637E+001, 3.3450575E+000, 3.0000000E+001, 2.5515609E+001, 2.5282023E+001, 2.5616853E+001
 1.3957363E+002, 1.3166016E+001, 3.3462393E+000, 3.0000000E+001, 2.5513672E+001, 2.5291347E+001, 2.5611147E+001
 1.3986060E+002, 1.3165479E+001, 3.3475083E+000, 3.0000000E+001, 2.5511596E+001, 2.5301139E+001, 2.5605391E+001
 1.4014757E+002, 1.3164965E+001, 3.3488688E+000, 3.0000000E+001, 2.5509392E+001, 2.5311348E+001, 2.5599592E+001
 1.4043454E+002, 1.3164332E+001, 3.3503255E+000, 3.0000000E+001, 2.5507032E+001, 2.5321486E+001, 2.5593747E+001
 1.4072151E+002, 1.3163480E+001, 3.3518835E+000, 3.0000000E+001, 2.5504504E+001, 2.5331242E+001, 2.5587853E+001
 1.4100848E+002, 1.3162737E+001, 3.3535481E+000, 3.0000000E+001, 2.5501799E+001, 2.5340499E+001, 2.5581921E+001
 1.4129545E+002, 1.3161922E+001, 3.3553247E+000, 3.0000000E+001, 2.5498904E+001, 2.5349195E+001, 2.5575955E+001
 1.4158243E+002, 1.3160931E+001, 3.3572209E+000, 3.0000000E+001, 2.5495832E+001, 2.5357337E+001, 2.5569974E+001
 1.4186940E+002, 1.3159713E+001, 3.3592425E+000, 3.0000000E+001, 2.5492593E+001, 2.5365052E+001, 2.5563991E+001
 1.4215637E+002, 1.3158157E+001, 3.3614039E+000, 3.0000000E+001, 2.5489194E+001, 2.5372507E+001, 2.5558012E+001
 1.4244334E+002, 1.3156480E+001, 3.3637260E+000, 3.0000000E+001, 2.5485653E+001, 2.5379757E+001, 2.5552055E+001
 1.4273031E+002, 1.3154713E+001, 3.3662213E+000, 3.0000000E+001, 2.5481994E+001, 2.5386776E+001, 2.5546126E+001
 1.4301728E+002, 1.3152914E+001, 3.3688954E+000, 3.0000000E+001, 2.5478231E+001, 2.5393538E+001, 2.5540230E+001
 1.4330425E+002, 1.3151108E+001, 3.3717547E+000, 3.0000000E+001, 2.5474383E+001, 2.5396851E+001, 2.5535747E+001
 1.4359123E+002, 1.3149453E+001, 3.3748045E+000, 3.0000000E+001, 2.5470458E+001, 2.5394353E+001, 2.5532782E+001
 1.4387820E+002, 1.3147763E+001, 3.3780507E+000, 3.0000000E+001, 2.5466450E+001, 2.5391442E+001, 2.5529599E+001
 1.4416517E+002, 1.3146117E+001, 3.3814993E+000, 3.0000000E+001, 2.5462367E+001, 2.5388207E+001, 2.5526280E+001
 1.4445214E+002, 1.3144471E+001, 3.3851614E+000, 3.0000000E+001, 2.5458233E+001, 2.5384723E+001, 2.5522923E+001
 1.4473911E+002, 1.3142853E+001, 3.3890517E+000, 3.0000000E+001, 2.5454070E+001, 2.5381065E+001, 2.5519565E+001
 1.4502608E+002, 1.3141407E+001, 3.3904555E+000, 3.0000000E+001, 2.5449898E+001, 2.5377293E+001, 2.5516195E+001
 1.4531305E+002, 1.3139731E+001, 3.3913017E+000, 3.0000000E+001, 2.5445718E+001, 2.5373423E+001, 2.5512790E+001
 1.4560002E+002, 1.3137998E+001, 3.3921751E+000, 3.0000000E+001, 2.5441524E+001, 2.5369434E+001, 2.5509266E+001
 1.4588700E+002, 1.3136113E+001, 3.3930285E+000, 3.0000000E+001, 2.5437325E+001, 2.5365367E+001, 2.5505605E+001
 1.4617397E+002, 1.3134337E+001, 3.3938591E+000, 3.0000000E+001, 2.5433130E+001, 2.5361257E+001, 2.5501817E+001
 1.4646094E+002, 1.3132654E+001, 3.3946760E+000, 3.0000000E+001, 2.5428947E+001, 2.5357090E+001, 2.5497917E+001
 1.4674791E+002, 1.3130891E+001, 3.3954931E+000, 3.0000000E+001, 2.5424791E+001, 2.5352881E+001, 2.5493924E+001
 1.4703488E+002, 1.3129418E+001, 3.3963185E+000, 3.0000000E+001, 2.5420667E+001, 2.5348664E+001, 2.5489853E+001
 1.4732185E+002, 1.3128155E+001, 3.3971501E+000, 3.0000000E+001, 2.5416583E+001, 2.5344443E+001, 2.5485716E+001
 1.4760882E+002, 1.3126712E+001, 3.3979783E+000, 3.0000000E+001, 2.5412557E+001, 2.5340233E+001, 2.5481546E+001
 1.4789579E+002, 1.3125282E+001, 3.3987920E+000, 3.0000000E+001, 2.5408623E+001, 2.5336043E+001, 2.5477356E+001
 1.4818277E+002, 1.3123653E+001, 3.3995872E+000, 3.0000000E+001, 2.5404777E+001, 2.5331899E+001, 2.5473142E+001
 1.4846974E+002, 1.3121995E+001, 3.4003921E+000, 3.0000000E+001, 2.5400997E+001, 2.5327823E+001, 2.5468914E+001
 1.4875671E+002, 1.3120220E+001, 3.4012421E+000, 3.0000000E+001, 2.5397266E+001, 2.5323820E+001, 2.5464680E+001
 1.4904368E+002, 1.3118395E+001, 3.4017449E+000, 3.0000000E+001, 2.5393586E+001, 2.5319857E+001, 2.5460451E+001
 1.4933065E+002, 1.3116737E+001, 3.4016528E+000, 3.0000000E+001, 2.5389972E+001, 2.5315902E+001, 2.5456248E+001
 1.4961762E+002, 1.3115256E+001, 3.4015590E+000, 3.0000000E+001, 2.5386416E+001, 2.5311995E+001, 2.5452092E+001
 1.4990459E+002, 1.3113854E+001, 3.4014623E+000, 3.0000000E+001, 2.5382911E+001, 2.5308136E+001, 2.5447960E+001
 1.5019157E+002, 1.3112474E+001, 3.4013629E+000, 3.0000000E+001, 2.5379463E+001, 2.5304333E+001, 2.5443904E+001
 1.5047854E+002, 1.3110984E+001, 3.4012609E+000, 3.0000000E+001, 2.5376069E+001, 2.5300607E+001, 2.5439961E+001
 1.5076551E+002, 1.3109464E+001, 3.4011572E+000, 3.0000000E+001, 2.5372717E+001, 2.5296969E+001, 2.5436106E+001
 1.5105248E+002, 1.3107918E+001, 3.4010521E+000, 3.0000000E+001, 2.5369410E+001, 2.5293422E+001, 2.5432328E+001
 1.5133945E+002, 1.3106324E+001, 3.4009466E+000, 3.0000000E+001, 2.5366150E+001, 2.5289972E+001, 2.5428626E+001
 1.5162642E+002, 1.3104791E+001, 3.4008417E+000, 3.0000000E+001, 2.5362931E+001, 2.5286620E+001, 2.5424994E+001
 1.5191339E+002, 1.3103282E+001, 3.4007460E+000, 3.0000000E+001, 2.5359757E+001, 2.5283394E+001, 2.5421438E+001
 1.5220036E+002, 1.3101751E+001, 3.4006808E+000, 3.0000000E+001, 2.5356632E+001, 2.5280312E+001, 2.5417978E+001
 1.5248734E+002, 1.3099989E+001, 3.4006673E+000, 3.0000000E+001, 2.5353551E+001, 2.5277390E+001, 2.5414618E+001
 1.5277431E+002, 1.3098221E+001, 3.4007172E+000, 3.0000000E+001, 2.5350521E+001, 2.5274646E+001, 2.5411365E+001
 1.5306128E+002, 1.3096649E+001, 3.4008387E+000, 3.0000000E+001, 2.5347537E+001, 2.5272092E+001, 2.5408209E+001
 1.5334825E+002, 1.3095170E+001, 3.4010399E+000, 3.0000000E+001, 2.5344591E+001, 2.5269734E+001, 2.5405130E+001
 1.5363522E+002, 1.3093905E+001, 3.4013243E+000, 3.0000000E+001, 2.5341690E+001, 2.5267589E+001, 2.5402106E+001
 1.5392219E+002, 1.3092641E+001, 3.4016837E+000, 3.0000000E+001, 2.5338828E+001, 2.5265669E+001, 2.5399120E+001
 1.5420916E+002, 1.3091228E+001, 3.4021116E+000, 3.0000000E+001, 2.5335981E+001, 2.5263983E+001, 2.5396143E+001
 1.5449613E+002, 1.3089876E+001, 3.4026103E+000, 3.0000000E+001, 2.5333137E+001, 2.5262518E+001, 2.5393164E+001
 1.5478311E+002, 1.3088520E+001, 3.4031809E+000, 3.0000000E+001, 2.5330292E+001, 2.5261275E+001, 2.5390167E+001
 1.5507008E+002, 1.3087222E+001, 3.4038246E+000, 3.0000000E+001, 2.5327434E+001, 2.5260243E+001, 2.5387132E+001
 1.5535705E+002, 1.3085972E+001, 3.4045430E+000, 3.0000000E+001, 2.5324567E+001, 2.5259407E+001, 2.5384051E+001
 1.5564402E+002, 1.3084840E+001, 3.4053542E+000, 3.0000000E+001, 2.5321685E+001, 2.5258746E+001, 2.5380907E+001
 1.5593099E+002, 1.3083676E+001, 3.4062718E+000, 3.0000000E+001, 2.5318781E+001, 2.5258231E+001, 2.5377660E+001
 1.5621796E+002, 1.3082449E+001, 3.4072726E+000, 3.0000000E+001, 2.5315862E+001, 2.5257843E+001, 2.5374305E+001
 1.5650493E+002, 1.3081022E+001, 3.4083289E+000, 3.0000000E+001, 2.5312927E+001, 2.5257561E+001, 2.5370840E+001
 1.5679191E+002, 1.3079591E+001, 3.4094293E+000, 3.0000000E+001, 2.5309963E+001, 2.5257359E+001, 2.5367243E+001
 1.5707888E+002, 1.3078066E+001, 3.4105658E+000, 3.0000000E+001, 2.5306974E+001, 2.5257223E+001, 2.5363519E+001
 1.5736585E+002, 1.3076388E+001, 3.4117296E+000, 3.0000000E+001, 2.5303962E+001, 2.5257133E+001, 2.5359660E+001
 1.5765282E+002, 1.3074609E+001, 3.4129169E+000, 3.0000000E+001, 2.5300917E+001, 2.5257002E+001, 2.5355644E+001
 1.5793979E+002, 1.3072829E+001, 3.4135872E+000, 3.0000000E+001, 2.5297838E+001, 2.5256767E+001, 2.5351446E+001
 1.5822676E+002, 1.3070915E+001, 3.4135940E+000, 3.0000000E+001, 2.5294718E+001, 2.5256422E+001, 2.5347009E+001
 1.5851373E+002, 1.3068650E+001, 3.4136875E+000, 3.0000000E+001, 2.5291544E+001, 2.5255524E+001, 2.5342315E+001
 1.5880070E+002, 1.3066037E+001, 3.4138532E+000, 3.0000000E+001, 2.5288315E+001, 2.5251764E+001, 2.5337411E+001
 1.5908768E+002, 1.3063128E+001, 3.4140737E+000, 3.0000000E+001, 2.5285027E+001, 2.5247952E+001, 2.5332380E+001
 1.5937465E+002, 1.3060104E+001, 3.4143359E+000, 3.0000000E+001, 2.5281662E+001, 2.5244082E+001, 2.5327233E+001
 1.5966162E+002, 1.3057061E+001, 3.4146374E+000, 3.0000000E+001, 2.5278224E+001, 2.5240157E+001, 2.5321955E+001
 1.5994859E+002, 1.3053782E+001, 3.4149786E+000, 3.0000000E+001, 2.5274717E+001, 2.5236176E+001, 2.5316529E+001
 1.6023556E+002, 1.3050410E+001, 3.4153578E+000, 3.0000000E+001, 2.5271131E+001, 2.5232127E+001, 2.5310937E+001
 1.6052253E+002, 1.3046991E+001, 3.4157743E+000, 3.0000000E+001, 2.5267477E+001, 2.5228019E+001, 2.5305199E+001
 1.6080950E+002, 1.3043649E+001, 3.4160368E+000, 3.0000000E+001, 2.5263762E+001, 2.5223850E+001, 2.5299324E+001
 1.6109647E+002, 1.3040403E+001, 3.4156060E+000, 3.0000000E+001, 2.5259968E+001, 2.5219610E+001, 2.5293309E+001
 1.6138345E+002, 1.3037175E+001, 3.4152352E+000, 3.0000000E+001, 2.5256096E+001, 2.5215307E+001, 2.5287169E+001
