s,m,m,m,C,C,C
Time,"Visibility_MEAN","Visibility_MIN","Visibility_MAX","Temperature_MEAN","Temperature_MIN","Temperature_MAX"
 9.8614107E+001, 8.1842746E+000, 1.7486788E-001, 3.0000000E+001, 3.1592798E+001, 3.1384314E+001, 3.1798299E+001
 9.8763528E+001, 8.1680988E+000, 1.7522188E-001, 3.0000000E+001, 3.1587687E+001, 3.1353381E+001, 3.1802412E+001
 9.9062369E+001, 8.1520502E+000, 1.7953079E-001, 3.0000000E+001, 3.1583887E+001, 3.1322880E+001, 3.1806474E+001
 9.9361210E+001, 8.1306201E+000, 1.9088242E-001, 3.0000000E+001, 3.1580751E+001, 3.1284739E+001, 3.1811255E+001
 9.9510631E+001, 8.1147883E+000, 1.8723428E-001, 3.0000000E+001, 3.1581100E+001, 3.1259065E+001, 3.1813996E+001
 9.9809472E+001, 8.1003997E+000, 1.9167006E-001, 3.0000000E+001, 3.1584377E+001, 3.1234551E+001, 3.1815909E+001
 1.0010831E+002, 8.0836312E+000, 1.9610141E-001, 3.0000000E+001, 3.1592564E+001, 3.1202544E+001, 3.1833996E+001
 1.0025773E+002, 8.0693367E+000, 1.9379499E-001, 3.0000000E+001, 3.1602488E+001, 3.1179160E+001, 3.1926350E+001
 1.0055658E+002, 8.0556290E+000, 1.8187527E-001, 3.0000000E+001, 3.1617091E+001, 3.1157265E+001, 3.2056083E+001
 1.0085542E+002, 8.0358286E+000, 1.6061321E-001, 3.0000000E+001, 3.1642328E+001, 3.1133561E+001, 3.2222696E+001
 1.0100484E+002, 8.0208972E+000, 1.5153064E-001, 3.0000000E+001, 3.1664320E+001, 3.1123566E+001, 3.2319967E+001
 1.0130368E+002, 8.0022975E+000, 1.5831047E-001, 3.0000000E+001, 3.1690841E+001, 3.1127837E+001, 3.2391935E+001
 1.0156209E+002, 7.9806461E+000, 1.6622274E-001, 3.0000000E+001, 3.1726060E+001, 3.1148095E+001, 3.2456684E+001
 1.0183341E+002, 7.9620814E+000, 1.7077590E-001, 3.0000000E+001, 3.1766422E+001, 3.1180527E+001, 3.2497808E+001
 1.0211766E+002, 7.9437383E+000, 1.7674294E-001, 3.0000000E+001, 3.1815008E+001, 3.1220642E+001, 3.2554067E+001
 1.0225979E+002, 7.9275405E+000, 1.8085092E-001, 3.0000000E+001, 3.1855757E+001, 3.1256051E+001, 3.2624722E+001
 1.0254404E+002, 7.9105636E+000, 1.8505802E-001, 3.0000000E+001, 3.1899258E+001, 3.1298787E+001, 3.2685843E+001
 1.0282829E+002, 7.8887367E+000, 1.9427230E-001, 3.0000000E+001, 3.1960939E+001, 3.1363575E+001, 3.2751358E+001
 1.0311253E+002, 7.8676435E+000, 2.0225353E-001, 3.0000000E+001, 3.2025441E+001, 3.1431115E+001, 3.2800204E+001
 1.0325466E+002, 7.8520840E+000, 2.0464847E-001, 3.0000000E+001, 3.2074817E+001, 3.1479271E+001, 3.2829141E+001
 1.0353891E+002, 7.8367985E+000, 2.0161928E-001, 3.0000000E+001, 3.2124180E+001, 3.1524088E+001, 3.2850764E+001
 1.0382316E+002, 7.8166166E+000, 1.9723473E-001, 3.0000000E+001, 3.2189175E+001, 3.1580081E+001, 3.2871321E+001
 1.0410741E+002, 7.7965265E+000, 1.9087941E-001, 3.0000000E+001, 3.2252982E+001, 3.1632450E+001, 3.2883968E+001
 1.0439165E+002, 7.7765214E+000, 1.8220828E-001, 3.0000000E+001, 3.2314566E+001, 3.1681981E+001, 3.2925985E+001
 1.0453378E+002, 7.7613804E+000, 1.7668588E-001, 3.0000000E+001, 3.2358621E+001, 3.1717673E+001, 3.2976957E+001
 1.0481803E+002, 7.7459778E+000, 1.7431464E-001, 3.0000000E+001, 3.2400432E+001, 3.1752876E+001, 3.3019420E+001
 1.0510228E+002, 7.7254269E+000, 1.7318582E-001, 3.0000000E+001, 3.2453514E+001, 3.1798989E+001, 3.3064104E+001
 1.0538652E+002, 7.7047074E+000, 1.7400064E-001, 3.0000000E+001, 3.2504563E+001, 3.1843649E+001, 3.3095863E+001
 1.0552865E+002, 7.6892227E+000, 1.7457832E-001, 3.0000000E+001, 3.2542412E+001, 3.1876422E+001, 3.3112467E+001
 1.0581290E+002, 7.6736720E+000, 1.7381724E-001, 3.0000000E+001, 3.2579999E+001, 3.1909105E+001, 3.3122645E+001
 1.0612557E+002, 7.6515362E+000, 1.7245034E-001, 3.0000000E+001, 3.2633507E+001, 3.1958680E+001, 3.3128760E+001
 1.0628191E+002, 7.6344560E+000, 1.7205998E-001, 3.0000000E+001, 3.2674679E+001, 3.2001760E+001, 3.3128470E+001
 1.0656268E+002, 7.6188706E+000, 1.6976295E-001, 3.0000000E+001, 3.2711736E+001, 3.2047855E+001, 3.3161576E+001
 1.0684345E+002, 7.5982032E+000, 1.6931196E-001, 3.0000000E+001, 3.2760915E+001, 3.2125142E+001, 3.3330094E+001
 1.0712423E+002, 7.5776797E+000, 1.7365899E-001, 3.0000000E+001, 3.2810490E+001, 3.2227126E+001, 3.3485483E+001
 1.0726461E+002, 7.5625293E+000, 1.7692075E-001, 3.0000000E+001, 3.2849128E+001, 3.2319207E+001, 3.3589419E+001
 1.0755942E+002, 7.5468968E+000, 1.7872712E-001, 3.0000000E+001, 3.2893010E+001, 3.2394018E+001, 3.3705575E+001
 1.0786827E+002, 7.5257501E+000, 1.7704763E-001, 3.0000000E+001, 3.2958314E+001, 3.2472648E+001, 3.3866114E+001
 1.0802270E+002, 7.5099287E+000, 1.7012053E-001, 3.0000000E+001, 3.3012576E+001, 3.2503696E+001, 3.3993875E+001
 1.0833155E+002, 7.4940853E+000, 1.6085659E-001, 3.0000000E+001, 3.3074191E+001, 3.2520109E+001, 3.4150469E+001
 1.0864040E+002, 7.4725299E+000, 1.5860225E-001, 3.0000000E+001, 3.3171850E+001, 3.2542838E+001, 3.4427053E+001
 1.0879482E+002, 7.4561759E+000, 1.6150352E-001, 3.0000000E+001, 3.3263941E+001, 3.2563684E+001, 3.4717332E+001
 1.0910367E+002, 7.4399484E+000, 1.6537181E-001, 3.0000000E+001, 3.3377589E+001, 3.2596952E+001, 3.5034772E+001
 1.0925809E+002, 7.4238530E+000, 1.6936014E-001, 3.0000000E+001, 3.3508775E+001, 3.2644741E+001, 3.5303619E+001
 1.0956694E+002, 7.4078044E+000, 1.7402770E-001, 3.0000000E+001, 3.3662786E+001, 3.2711495E+001, 3.5496150E+001
 1.0987579E+002, 7.3868069E+000, 1.7889171E-001, 3.0000000E+001, 3.3896302E+001, 3.2842777E+001, 3.5678893E+001
 1.1003022E+002, 7.3712660E+000, 1.8466084E-001, 3.0000000E+001, 3.4088143E+001, 3.2936908E+001, 3.5787284E+001
 1.1033907E+002, 7.3557978E+000, 1.9116084E-001, 3.0000000E+001, 3.4289055E+001, 3.2987192E+001, 3.5901992E+001
 1.1064792E+002, 7.3355852E+000, 1.9995319E-001, 3.0000000E+001, 3.4560648E+001, 3.3103288E+001, 3.6067452E+001
 1.1080234E+002, 7.3209932E+000, 2.0492966E-001, 3.0000000E+001, 3.4762676E+001, 3.3244521E+001, 3.6184571E+001
 1.1111119E+002, 7.3067352E+000, 2.0319258E-001, 3.0000000E+001, 3.4956866E+001, 3.3443496E+001, 3.6280286E+001
 1.1126562E+002, 7.2927965E+000, 1.9938781E-001, 3.0000000E+001, 3.5139863E+001, 3.3694496E+001, 3.6359237E+001
 1.1157447E+002, 7.2791961E+000, 1.9353343E-001, 3.0000000E+001, 3.5307719E+001, 3.3932156E+001, 3.6416377E+001
 1.1189876E+002, 7.2605127E+000, 1.8359507E-001, 3.0000000E+001, 3.5518896E+001, 3.4245806E+001, 3.6468149E+001
 1.1206863E+002, 7.2460629E+000, 1.7930846E-001, 3.0000000E+001, 3.5666229E+001, 3.4458030E+001, 3.6492565E+001
 1.1240836E+002, 7.2312501E+000, 1.8211562E-001, 3.0000000E+001, 3.5795035E+001, 3.4684324E+001, 3.6505176E+001
 1.1257823E+002, 7.2164970E+000, 1.9091570E-001, 3.0000000E+001, 3.5905847E+001, 3.4904659E+001, 3.6506133E+001
 1.1291796E+002, 7.2058265E+000, 2.0440165E-001, 3.0000000E+001, 3.5993944E+001, 3.5117602E+001, 3.6491485E+001
 1.1308783E+002, 7.1923857E+000, 2.1497715E-001, 3.0000000E+001, 3.6064115E+001, 3.5322968E+001, 3.6482768E+001
 1.1325770E+002, 7.1825004E+000, 2.1991716E-001, 3.0000000E+001, 3.6099003E+001, 3.5450095E+001, 3.6475834E+001
 1.1359743E+002, 7.1647824E+000, 2.2175045E-001, 3.0000000E+001, 3.6133356E+001, 3.5619555E+001, 3.6463710E+001
 1.1376730E+002, 7.1478632E+000, 2.1663662E-001, 3.0000000E+001, 3.6151434E+001, 3.5764478E+001, 3.6448730E+001
 1.1410703E+002, 7.1293092E+000, 2.1031473E-001, 3.0000000E+001, 3.6150521E+001, 3.5769351E+001, 3.6418305E+001
 1.1427690E+002, 7.1161487E+000, 2.0698067E-001, 3.0000000E+001, 3.6136666E+001, 3.5681383E+001, 3.6378163E+001
 1.1461663E+002, 7.1049758E+000, 2.0601732E-001, 3.0000000E+001, 3.6108762E+001, 3.5607158E+001, 3.6330677E+001
 1.1478650E+002, 7.0940357E+000, 2.0755114E-001, 3.0000000E+001, 3.6070623E+001, 3.5543489E+001, 3.6286683E+001
 1.1512624E+002, 7.0792066E+000, 2.1066160E-001, 3.0000000E+001, 3.6022460E+001, 3.5495074E+001, 3.6243519E+001
 1.1529610E+002, 7.0636117E+000, 2.1467569E-001, 3.0000000E+001, 3.5968585E+001, 3.5454984E+001, 3.6198676E+001
 1.1563584E+002, 7.0468996E+000, 2.1748788E-001, 3.0000000E+001, 3.5911106E+001, 3.5423022E+001, 3.6154259E+001
 1.1580570E+002, 7.0318467E+000, 2.1948495E-001, 3.0000000E+001, 3.5853632E+001, 3.5379592E+001, 3.6112273E+001
 1.1614544E+002, 7.0171459E+000, 2.2134931E-001, 3.0000000E+001, 3.5799109E+001, 3.5289410E+001, 3.6066161E+001
 1.1631531E+002, 6.9993755E+000, 2.2523839E-001, 3.0000000E+001, 3.5749904E+001, 3.5232049E+001, 3.6020390E+001
 1.1665504E+002, 6.9824822E+000, 2.3205760E-001, 3.0000000E+001, 3.5709280E+001, 3.5222904E+001, 3.5977954E+001
 1.1680028E+002, 6.9661828E+000, 2.4058925E-001, 3.0000000E+001, 3.5680421E+001, 3.5257850E+001, 3.5939538E+001
 1.1710529E+002, 6.9519517E+000, 2.4197194E-001, 3.0000000E+001, 3.5663143E+001, 3.5335883E+001, 3.5897775E+001
 1.1726505E+002, 6.9375322E+000, 2.4673160E-001, 3.0000000E+001, 3.5653719E+001, 3.5430228E+001, 3.5855757E+001
 1.1758458E+002, 6.9227285E+000, 2.5160418E-001, 3.0000000E+001, 3.5654052E+001, 3.5486162E+001, 3.5821481E+001
 1.1776032E+002, 6.9069173E+000, 2.5674914E-001, 3.0000000E+001, 3.5660890E+001, 3.5524084E+001, 3.5793093E+001
 1.1811181E+002, 6.8905588E+000, 2.6326955E-001, 3.0000000E+001, 3.5673033E+001, 3.5553403E+001, 3.5771987E+001
 1.1828755E+002, 6.8741296E+000, 2.6740309E-001, 3.0000000E+001, 3.5686644E+001, 3.5541822E+001, 3.5796792E+001
 1.1863903E+002, 6.8579895E+000, 2.6082563E-001, 3.0000000E+001, 3.5699112E+001, 3.5512415E+001, 3.5853993E+001
 1.1881477E+002, 6.8420600E+000, 2.5187621E-001, 3.0000000E+001, 3.5709716E+001, 3.5484087E+001, 3.5894267E+001
 1.1916625E+002, 6.8264474E+000, 2.4110061E-001, 3.0000000E+001, 3.5718422E+001, 3.5457588E+001, 3.5920034E+001
 1.1934199E+002, 6.8109881E+000, 2.3101085E-001, 3.0000000E+001, 3.5726565E+001, 3.5435698E+001, 3.5936501E+001
 1.1951774E+002, 6.8007377E+000, 2.2551811E-001, 3.0000000E+001, 3.5731806E+001, 3.5424609E+001, 3.5942887E+001
 1.1986922E+002, 6.7856798E+000, 2.2067878E-001, 3.0000000E+001, 3.5739018E+001, 3.5409851E+001, 3.5949844E+001
 1.2004496E+002, 6.7706402E+000, 2.2015919E-001, 3.0000000E+001, 3.5746471E+001, 3.5394611E+001, 3.5956689E+001
 1.2039644E+002, 6.7556356E+000, 2.2406789E-001, 3.0000000E+001, 3.5755218E+001, 3.5382284E+001, 3.5965179E+001
 1.2057218E+002, 6.7409441E+000, 2.1916709E-001, 3.0000000E+001, 3.5765490E+001, 3.5377225E+001, 3.5975714E+001
 1.2088322E+002, 6.7304967E+000, 2.0434219E-001, 3.0000000E+001, 3.5776848E+001, 3.5382964E+001, 3.6005048E+001
 1.2102209E+002, 6.7187440E+000, 1.9050001E-001, 3.0000000E+001, 3.5789277E+001, 3.5394778E+001, 3.6038420E+001
 1.2129985E+002, 6.7079281E+000, 1.7960099E-001, 3.0000000E+001, 3.5803853E+001, 3.5412963E+001, 3.6078979E+001
 1.2157761E+002, 6.6918254E+000, 1.7351956E-001, 3.0000000E+001, 3.5827963E+001, 3.5447416E+001, 3.6143403E+001
 1.2185536E+002, 6.6744163E+000, 1.7957700E-001, 3.0000000E+001, 3.5858597E+001, 3.5497810E+001, 3.6214164E+001
 1.2214701E+002, 6.6564736E+000, 2.0020046E-001, 3.0000000E+001, 3.5897725E+001, 3.5570459E+001, 3.6283769E+001
 1.2229977E+002, 6.6434493E+000, 2.2497098E-001, 3.0000000E+001, 3.5933372E+001, 3.5642597E+001, 3.6340899E+001
 1.2260530E+002, 6.6283615E+000, 2.3402686E-001, 3.0000000E+001, 3.5974976E+001, 3.5724868E+001, 3.6403994E+001
 1.2275807E+002, 6.6142455E+000, 2.3823207E-001, 3.0000000E+001, 3.6020690E+001, 3.5760982E+001, 3.6462209E+001
 1.2306360E+002, 6.6001230E+000, 2.4700181E-001, 3.0000000E+001, 3.6071471E+001, 3.5788361E+001, 3.6518682E+001
 1.2336913E+002, 6.5810820E+000, 2.5887182E-001, 3.0000000E+001, 3.6145833E+001, 3.5841414E+001, 3.6587531E+001
 1.2352190E+002, 6.5668369E+000, 2.5940964E-001, 3.0000000E+001, 3.6205901E+001, 3.5864521E+001, 3.6639243E+001
 1.2382743E+002, 6.5527417E+000, 2.4971778E-001, 3.0000000E+001, 3.6267358E+001, 3.5896751E+001, 3.6680283E+001
 1.2413296E+002, 6.5340648E+000, 2.4006345E-001, 3.0000000E+001, 3.6346276E+001, 3.5959696E+001, 3.6714417E+001
 1.2428573E+002, 6.5200485E+000, 2.3752055E-001, 3.0000000E+001, 3.6400305E+001, 3.6021404E+001, 3.6727828E+001
 1.2460654E+002, 6.5053712E+000, 2.4317497E-001, 3.0000000E+001, 3.6448836E+001, 3.6093998E+001, 3.6737551E+001
 1.2477458E+002, 6.4902331E+000, 2.5435430E-001, 3.0000000E+001, 3.6490131E+001, 3.6167059E+001, 3.6752900E+001
 1.2511066E+002, 6.4748799E+000, 2.3969971E-001, 3.0000000E+001, 3.6521916E+001, 3.6233887E+001, 3.6761936E+001
 1.2527871E+002, 6.4596067E+000, 2.2837189E-001, 3.0000000E+001, 3.6546919E+001, 3.6291957E+001, 3.6767896E+001
 1.2561479E+002, 6.4445423E+000, 2.2469037E-001, 3.0000000E+001, 3.6564518E+001, 3.6310111E+001, 3.6771297E+001
 1.2578283E+002, 6.4295589E+000, 2.2571733E-001, 3.0000000E+001, 3.6578009E+001, 3.6314072E+001, 3.6775383E+001
 1.2611892E+002, 6.4144807E+000, 2.2885728E-001, 3.0000000E+001, 3.6589967E+001, 3.6316842E+001, 3.6793828E+001
 1.2628696E+002, 6.3994084E+000, 2.3289619E-001, 3.0000000E+001, 3.6602346E+001, 3.6318731E+001, 3.6823162E+001
 1.2662305E+002, 6.3843637E+000, 2.2260371E-001, 3.0000000E+001, 3.6614934E+001, 3.6318622E+001, 3.6851605E+001
 1.2679109E+002, 6.3694290E+000, 2.1284086E-001, 3.0000000E+001, 3.6625931E+001, 3.6315393E+001, 3.6876171E+001
 1.2712717E+002, 6.3547274E+000, 2.0612632E-001, 3.0000000E+001, 3.6634477E+001, 3.6307220E+001, 3.6895704E+001
 1.2729522E+002, 6.3402592E+000, 2.0260097E-001, 3.0000000E+001, 3.6640722E+001, 3.6294135E+001, 3.6912125E+001
 1.2763130E+002, 6.3262931E+000, 2.0411576E-001, 3.0000000E+001, 3.6643931E+001, 3.6272928E+001, 3.6925992E+001
 1.2779934E+002, 6.3132812E+000, 2.0859166E-001, 3.0000000E+001, 3.6644113E+001, 3.6226393E+001, 3.6939441E+001
 1.2813543E+002, 6.2996769E+000, 2.1737377E-001, 3.0000000E+001, 3.6639084E+001, 3.6164291E+001, 3.6966671E+001
 1.2830347E+002, 6.2843274E+000, 2.3545405E-001, 3.0000000E+001, 3.6630256E+001, 3.6097269E+001, 3.6997123E+001
 1.2863955E+002, 6.2697790E+000, 2.4839464E-001, 3.0000000E+001, 3.6618279E+001, 3.6016904E+001, 3.7025070E+001
 1.2880760E+002, 6.2556594E+000, 2.5617976E-001, 3.0000000E+001, 3.6604392E+001, 3.5929937E+001, 3.7048540E+001
 1.2912444E+002, 6.2427623E+000, 2.4615388E-001, 3.0000000E+001, 3.6589402E+001, 3.5842307E+001, 3.7060588E+001
 1.2927324E+002, 6.2307041E+000, 2.3501747E-001, 3.0000000E+001, 3.6574333E+001, 3.5756510E+001, 3.7063291E+001
 1.2957084E+002, 6.2191329E+000, 2.2642883E-001, 3.0000000E+001, 3.6558741E+001, 3.5677747E+001, 3.7058298E+001
 1.2986844E+002, 6.2039322E+000, 2.1408031E-001, 3.0000000E+001, 3.6536769E+001, 3.5587505E+001, 3.7044928E+001
 1.3001724E+002, 6.1926874E+000, 2.1352618E-001, 3.0000000E+001, 3.6519766E+001, 3.5531267E+001, 3.7030737E+001
 1.3034459E+002, 6.1804760E+000, 2.1652673E-001, 3.0000000E+001, 3.6500250E+001, 3.5482021E+001, 3.7010048E+001
 1.3050827E+002, 6.1683588E+000, 2.2168038E-001, 3.0000000E+001, 3.6479579E+001, 3.5442542E+001, 3.6989936E+001
 1.3079506E+002, 6.1575629E+000, 2.2383171E-001, 3.0000000E+001, 3.6459837E+001, 3.5415283E+001, 3.6976122E+001
 1.3108185E+002, 6.1429117E+000, 2.2181302E-001, 3.0000000E+001, 3.6431562E+001, 3.5385504E+001, 3.6952128E+001
 1.3138298E+002, 6.1274219E+000, 2.1718909E-001, 3.0000000E+001, 3.6400049E+001, 3.5356016E+001, 3.6919662E+001
 1.3154071E+002, 6.1152427E+000, 2.1331241E-001, 3.0000000E+001, 3.6374158E+001, 3.5325112E+001, 3.6891283E+001
 1.3185618E+002, 6.1028182E+000, 2.0935291E-001, 3.0000000E+001, 3.6346545E+001, 3.5297772E+001, 3.6859173E+001
 1.3201391E+002, 6.0904552E+000, 2.0888543E-001, 3.0000000E+001, 3.6317607E+001, 3.5278618E+001, 3.6826864E+001
 1.3232938E+002, 6.0781819E+000, 2.1622520E-001, 3.0000000E+001, 3.6286801E+001, 3.5270901E+001, 3.6790823E+001
 1.3264485E+002, 6.0633338E+000, 2.2761806E-001, 3.0000000E+001, 3.6244654E+001, 3.5196357E+001, 3.6741011E+001
 1.3280258E+002, 6.0552460E+000, 2.1458008E-001, 3.0000000E+001, 3.6212640E+001, 3.5082575E+001, 3.6707469E+001
 1.3311805E+002, 6.0447058E+000, 2.0701045E-001, 3.0000000E+001, 3.6180232E+001, 3.4917989E+001, 3.6704588E+001
 1.3327578E+002, 6.0330004E+000, 2.0654603E-001, 3.0000000E+001, 3.6149563E+001, 3.4708323E+001, 3.6795971E+001
 1.3359125E+002, 6.0210841E+000, 2.1325843E-001, 3.0000000E+001, 3.6120092E+001, 3.4461399E+001, 3.6931155E+001
 1.3390672E+002, 6.0017146E+000, 2.2984263E-001, 3.0000000E+001, 3.6081582E+001, 3.4129078E+001, 3.7128928E+001
 1.3406445E+002, 5.9874640E+000, 2.4274057E-001, 3.0000000E+001, 3.6053284E+001, 3.3892321E+001, 3.7267427E+001
 1.3437992E+002, 5.9753278E+000, 2.4428885E-001, 3.0000000E+001, 3.6026625E+001, 3.3676098E+001, 3.7384474E+001
 1.3453765E+002, 5.9636364E+000, 2.4832811E-001, 3.0000000E+001, 3.6001553E+001, 3.3477679E+001, 3.7479258E+001
 1.3488467E+002, 5.9512236E+000, 2.4080127E-001, 3.0000000E+001, 3.5974953E+001, 3.3332471E+001, 3.7548971E+001
 1.3505817E+002, 5.9389503E+000, 2.3277567E-001, 3.0000000E+001, 3.5951153E+001, 3.3269625E+001, 3.7588530E+001
 1.3540519E+002, 5.9268140E+000, 2.1979521E-001, 3.0000000E+001, 3.5936707E+001, 3.3287541E+001, 3.7598161E+001
 1.3557869E+002, 5.9147765E+000, 2.0545029E-001, 3.0000000E+001, 3.5931907E+001, 3.3353976E+001, 3.7614454E+001
 1.3575220E+002, 5.9067862E+000, 1.9868181E-001, 3.0000000E+001, 3.5935293E+001, 3.3416720E+001, 3.7627278E+001
 1.3609922E+002, 5.8950463E+000, 1.9627467E-001, 3.0000000E+001, 3.5948620E+001, 3.3477518E+001, 3.7642057E+001
 1.3627272E+002, 5.8834779E+000, 1.9898913E-001, 3.0000000E+001, 3.5969313E+001, 3.3564098E+001, 3.7654040E+001
 1.3661974E+002, 5.8720126E+000, 2.0317300E-001, 3.0000000E+001, 3.5997399E+001, 3.3678438E+001, 3.7659036E+001
 1.3679324E+002, 5.8606704E+000, 2.0340017E-001, 3.0000000E+001, 3.6029641E+001, 3.3814792E+001, 3.7657504E+001
 1.3714026E+002, 5.8495349E+000, 2.0317503E-001, 3.0000000E+001, 3.6065953E+001, 3.3982462E+001, 3.7645219E+001
 1.3731376E+002, 5.8385408E+000, 2.0585495E-001, 3.0000000E+001, 3.6105846E+001, 3.4171936E+001, 3.7624097E+001
 1.3766078E+002, 5.8276850E+000, 2.2147861E-001, 3.0000000E+001, 3.6151446E+001, 3.4388141E+001, 3.7593495E+001
 1.3783429E+002, 5.8170281E+000, 2.3447202E-001, 3.0000000E+001, 3.6201941E+001, 3.4622109E+001, 3.7557459E+001
 1.3800779E+002, 5.8115985E+000, 2.2372254E-001, 3.0000000E+001, 3.6238287E+001, 3.4791171E+001, 3.7527554E+001
 1.3831908E+002, 5.8015898E+000, 2.2314352E-001, 3.0000000E+001, 3.6289806E+001, 3.5033715E+001, 3.7469343E+001
 1.3863036E+002, 5.7871217E+000, 2.3099622E-001, 3.0000000E+001, 3.6361103E+001, 3.5365492E+001, 3.7406644E+001
 1.3880157E+002, 5.7773103E+000, 2.1798291E-001, 3.0000000E+001, 3.6421040E+001, 3.5560014E+001, 3.7441061E+001
 1.3911744E+002, 5.7666154E+000, 2.1746850E-001, 3.0000000E+001, 3.6480314E+001, 3.5647192E+001, 3.7512907E+001
 1.3926211E+002, 5.7566673E+000, 2.2096720E-001, 3.0000000E+001, 3.6539854E+001, 3.5722762E+001, 3.7603249E+001
 1.3955145E+002, 5.7473105E+000, 2.1926033E-001, 3.0000000E+001, 3.6606345E+001, 3.5785931E+001, 3.7723058E+001
 1.3985525E+002, 5.7345623E+000, 2.1228374E-001, 3.0000000E+001, 3.6719420E+001, 3.5879482E+001, 3.7933736E+001
 1.4001439E+002, 5.7247898E+000, 2.0744784E-001, 3.0000000E+001, 3.6824855E+001, 3.5969041E+001, 3.8117355E+001
 1.4033266E+002, 5.7149555E+000, 2.0708348E-001, 3.0000000E+001, 3.6950586E+001, 3.6024160E+001, 3.8301939E+001
 1.4065093E+002, 5.7017978E+000, 2.1180390E-001, 3.0000000E+001, 3.7138363E+001, 3.6138308E+001, 3.8512356E+001
 1.4081006E+002, 5.6921313E+000, 2.1381494E-001, 3.0000000E+001, 3.7288228E+001, 3.6208166E+001, 3.8711060E+001
 1.4112833E+002, 5.6825091E+000, 2.0519718E-001, 3.0000000E+001, 3.7431855E+001, 3.6297442E+001, 3.8793995E+001
 1.4128747E+002, 5.6729464E+000, 1.9650947E-001, 3.0000000E+001, 3.7562775E+001, 3.6412307E+001, 3.8795100E+001
 1.4160574E+002, 5.6634161E+000, 1.9630865E-001, 3.0000000E+001, 3.7671095E+001, 3.6571298E+001, 3.8722220E+001
 1.4176487E+002, 5.6539456E+000, 2.0173783E-001, 3.0000000E+001, 3.7752660E+001, 3.6749393E+001, 3.8711773E+001
 1.4211497E+002, 5.6437734E+000, 2.1098192E-001, 3.0000000E+001, 3.7806326E+001, 3.6962093E+001, 3.8755128E+001
 1.4229002E+002, 5.6337829E+000, 2.1961044E-001, 3.0000000E+001, 3.7830032E+001, 3.7126171E+001, 3.8768893E+001
 1.4264012E+002, 5.6239158E+000, 2.2397476E-001, 3.0000000E+001, 3.7823919E+001, 3.7042723E+001, 3.8767630E+001
 1.4281517E+002, 5.6141029E+000, 2.2702464E-001, 3.0000000E+001, 3.7804765E+001, 3.6754949E+001, 3.8759567E+001
 1.4316526E+002, 5.6042576E+000, 2.2763259E-001, 3.0000000E+001, 3.7790613E+001, 3.6652563E+001, 3.8772036E+001
 1.4334031E+002, 5.5943686E+000, 2.2364262E-001, 3.0000000E+001, 3.7796472E+001, 3.6751862E+001, 3.8810463E+001
 1.4351536E+002, 5.5876539E+000, 2.1576297E-001, 3.0000000E+001, 3.7819825E+001, 3.6918965E+001, 3.8851894E+001
 1.4386546E+002, 5.5776082E+000, 2.1314262E-001, 3.0000000E+001, 3.7891512E+001, 3.7089467E+001, 3.8935846E+001
 1.4404051E+002, 5.5676285E+000, 2.2207767E-001, 3.0000000E+001, 3.8002744E+001, 3.7127754E+001, 3.9032294E+001
 1.4439060E+002, 5.5581946E+000, 2.3050848E-001, 3.0000000E+001, 3.8162122E+001, 3.7176120E+001, 3.9128296E+001
 1.4458316E+002, 5.5524158E+000, 2.2827174E-001, 3.0000000E+001, 3.8370848E+001, 3.7292683E+001, 3.9256735E+001
 1.4477571E+002, 5.5504280E+000, 2.2437893E-001, 3.0000000E+001, 3.8537599E+001, 3.7435959E+001, 3.9584168E+001
 1.4513978E+002, 5.5416672E+000, 2.1922048E-001, 3.0000000E+001, 3.8785036E+001, 3.7663734E+001, 3.9962466E+001
 1.4531129E+002, 5.5319343E+000, 2.1694937E-001, 3.0000000E+001, 3.9020829E+001, 3.7877011E+001, 4.0224523E+001
 1.4565431E+002, 5.5195802E+000, 2.1758234E-001, 3.0000000E+001, 3.9229625E+001, 3.8143042E+001, 4.0369914E+001
 1.4582582E+002, 5.5073771E+000, 2.1772063E-001, 3.0000000E+001, 3.9412611E+001, 3.8429370E+001, 4.0452121E+001
 1.4616884E+002, 5.4958335E+000, 2.1349822E-001, 3.0000000E+001, 3.9554737E+001, 3.8708818E+001, 4.0480378E+001
 1.4634035E+002, 5.4856062E+000, 2.0628734E-001, 3.0000000E+001, 3.9656061E+001, 3.8842514E+001, 4.0473083E+001
 1.4651186E+002, 5.4795258E+000, 1.9840815E-001, 3.0000000E+001, 3.9697627E+001, 3.8869745E+001, 4.0473043E+001
 1.4685488E+002, 5.4706576E+000, 1.9139941E-001, 3.0000000E+001, 3.9722940E+001, 3.8875419E+001, 4.0470508E+001
 1.4702639E+002, 5.4619404E+000, 1.9455496E-001, 3.0000000E+001, 3.9713621E+001, 3.8867330E+001, 4.0442443E+001
 1.4736941E+002, 5.4530969E+000, 2.1359536E-001, 3.0000000E+001, 3.9674833E+001, 3.8725328E+001, 4.0389087E+001
 1.4755807E+002, 5.4435728E+000, 2.4321672E-001, 3.0000000E+001, 3.9621820E+001, 3.8561356E+001, 4.0299844E+001
 1.4793540E+002, 5.4337070E+000, 2.6794245E-001, 3.0000000E+001, 3.9566453E+001, 3.8442818E+001, 4.0204424E+001
