s,m,m,m,C,C,C
Time,"Visibility_MEAN","Visibility_MIN","Visibility_MAX","Temperature_MEAN","Temperature_MIN","Temperature_MAX"
 3.1603722E+002, 2.9992312E+001, 2.4209568E+001, 3.0000000E+001, 2.0000679E+001, 1.9998507E+001, 2.0003212E+001
 3.1683983E+002, 2.9992669E+001, 2.4235406E+001, 3.0000000E+001, 2.0000764E+001, 1.9998454E+001, 2.0003527E+001
 3.1764245E+002, 2.9993039E+001, 2.4261517E+001, 3.0000000E+001, 2.0000826E+001, 1.9998475E+001, 2.0003518E+001
 3.1844506E+002, 2.9993416E+001, 2.4290172E+001, 3.0000000E+001, 2.0000871E+001, 1.9998512E+001, 2.0003403E+001
 3.1924768E+002, 2.9993758E+001, 2.4322800E+001, 3.0000000E+001, 2.0000842E+001, 1.9998586E+001, 2.0003377E+001
 3.2005029E+002, 2.9994063E+001, 2.4360150E+001, 3.0000000E+001, 2.0000718E+001, 1.9998604E+001, 2.0003290E+001
 3.2085291E+002, 2.9994359E+001, 2.4402544E+001, 3.0000000E+001, 2.0000571E+001, 1.9998511E+001, 2.0003081E+001
 3.2165552E+002, 2.9994609E+001, 2.4450430E+001, 3.0000000E+001, 2.0000520E+001, 1.9998480E+001, 2.0002878E+001
 3.2245814E+002, 2.9994844E+001, 2.4503676E+001, 3.0000000E+001, 2.0000617E+001, 1.9998494E+001, 2.0002898E+001
 3.2326075E+002, 2.9995078E+001, 2.4562936E+001, 3.0000000E+001, 2.0000783E+001, 1.9998524E+001, 2.0003086E+001
 3.2406336E+002, 2.9995318E+001, 2.4629101E+001, 3.0000000E+001, 2.0000953E+001, 1.9998564E+001, 2.0003275E+001
 3.2486598E+002, 2.9995555E+001, 2.4700959E+001, 3.0000000E+001, 2.0001119E+001, 1.9998636E+001, 2.0003387E+001
 3.2566859E+002, 2.9995792E+001, 2.4776451E+001, 3.0000000E+001, 2.0001273E+001, 1.9998855E+001, 2.0003454E+001
 3.2647121E+002, 2.9996019E+001, 2.4853803E+001, 3.0000000E+001, 2.0001362E+001, 1.9999037E+001, 2.0003606E+001
 3.2727382E+002, 2.9996232E+001, 2.4931406E+001, 3.0000000E+001, 2.0001341E+001, 1.9998905E+001, 2.0003721E+001
 3.2807644E+002, 2.9996429E+001, 2.5006761E+001, 3.0000000E+001, 2.0001250E+001, 1.9998790E+001, 2.0003704E+001
 3.2887905E+002, 2.9996650E+001, 2.5074390E+001, 3.0000000E+001, 2.0001176E+001, 1.9998636E+001, 2.0003687E+001
 3.2968166E+002, 2.9996940E+001, 2.5130514E+001, 3.0000000E+001, 2.0001171E+001, 1.9998561E+001, 2.0003622E+001
 3.3048428E+002, 2.9997171E+001, 2.5175957E+001, 3.0000000E+001, 2.0001207E+001, 1.9998542E+001, 2.0003544E+001
 3.3128689E+002, 2.9997370E+001, 2.5220333E+001, 3.0000000E+001, 2.0001232E+001, 1.9998507E+001, 2.0003575E+001
 3.3208951E+002, 2.9997532E+001, 2.5266813E+001, 3.0000000E+001, 2.0001237E+001, 1.9998468E+001, 2.0003629E+001
 3.3289212E+002, 2.9997747E+001, 2.5317269E+001, 3.0000000E+001, 2.0001227E+001, 1.9998443E+001, 2.0003623E+001
 3.3369474E+002, 2.9998046E+001, 2.5376891E+001, 3.0000000E+001, 2.0001203E+001, 1.9998431E+001, 2.0003609E+001
 3.3449735E+002, 2.9998347E+001, 2.5455431E+001, 3.0000000E+001, 2.0001166E+001, 1.9998438E+001, 2.0003536E+001
 3.3529996E+002, 2.9998586E+001, 2.5566648E+001, 3.0000000E+001, 2.0001142E+001, 1.9998494E+001, 2.0003362E+001
 3.3610258E+002, 2.9998794E+001, 2.5792483E+001, 3.0000000E+001, 2.0001165E+001, 1.9998625E+001, 2.0003263E+001
 3.3690519E+002, 2.9998985E+001, 2.6341731E+001, 3.0000000E+001, 2.0001251E+001, 1.9998814E+001, 2.0003227E+001
 3.3770781E+002, 2.9999155E+001, 2.7158699E+001, 3.0000000E+001, 2.0001350E+001, 1.9999013E+001, 2.0003324E+001
 3.3851042E+002, 2.9999332E+001, 2.8087218E+001, 3.0000000E+001, 2.0001389E+001, 1.9999129E+001, 2.0003574E+001
 3.3931304E+002, 2.9999507E+001, 2.8298086E+001, 3.0000000E+001, 2.0001339E+001, 1.9999157E+001, 2.0003608E+001
 3.4011565E+002, 2.9999613E+001, 2.8418901E+001, 3.0000000E+001, 2.0001249E+001, 1.9999095E+001, 2.0003564E+001
 3.4091826E+002, 2.9999690E+001, 2.8551122E+001, 3.0000000E+001, 2.0001206E+001, 1.9999069E+001, 2.0003405E+001
 3.4172088E+002, 2.9999755E+001, 2.8722530E+001, 3.0000000E+001, 2.0001272E+001, 1.9999066E+001, 2.0003307E+001
 3.4252349E+002, 2.9999800E+001, 2.8863025E+001, 3.0000000E+001, 2.0001417E+001, 1.9999088E+001, 2.0003515E+001
 3.4332611E+002, 2.9999836E+001, 2.8979492E+001, 3.0000000E+001, 2.0001541E+001, 1.9999142E+001, 2.0003836E+001
 3.4412872E+002, 2.9999876E+001, 2.9119736E+001, 3.0000000E+001, 2.0001582E+001, 1.9999217E+001, 2.0004037E+001
 3.4493134E+002, 2.9999912E+001, 2.9287270E+001, 3.0000000E+001, 2.0001547E+001, 1.9999283E+001, 2.0003984E+001
 3.4573395E+002, 2.9999931E+001, 2.9482186E+001, 3.0000000E+001, 2.0001492E+001, 1.9999317E+001, 2.0003840E+001
 3.4653657E+002, 2.9999951E+001, 2.9686431E+001, 3.0000000E+001, 2.0001460E+001, 1.9999298E+001, 2.0003781E+001
 3.4733918E+002, 2.9999973E+001, 2.9784182E+001, 3.0000000E+001, 2.0001462E+001, 1.9999218E+001, 2.0003704E+001
 3.4814179E+002, 2.9999985E+001, 2.9865246E+001, 3.0000000E+001, 2.0001467E+001, 1.9999101E+001, 2.0003664E+001
 3.4894441E+002, 2.9999995E+001, 2.9947282E+001, 3.0000000E+001, 2.0001446E+001, 1.9998995E+001, 2.0003680E+001
 3.4974702E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001421E+001, 1.9998947E+001, 2.0003713E+001
 3.5054964E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001426E+001, 1.9998960E+001, 2.0003722E+001
 3.5135225E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001467E+001, 1.9999029E+001, 2.0003830E+001
 3.5215487E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001511E+001, 1.9999108E+001, 2.0004041E+001
 3.5295748E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001519E+001, 1.9999152E+001, 2.0004126E+001
 3.5376009E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001493E+001, 1.9999146E+001, 2.0004026E+001
 3.5456271E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001457E+001, 1.9999099E+001, 2.0003845E+001
 3.5536532E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001407E+001, 1.9999031E+001, 2.0003722E+001
 3.5616794E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001335E+001, 1.9998974E+001, 2.0003720E+001
 3.5697055E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001250E+001, 1.9998956E+001, 2.0003673E+001
 3.5777317E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001187E+001, 1.9998951E+001, 2.0003613E+001
 3.5857578E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001170E+001, 1.9998945E+001, 2.0003584E+001
 3.5937839E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001171E+001, 1.9998954E+001, 2.0003556E+001
 3.6018101E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001136E+001, 1.9998937E+001, 2.0003528E+001
 3.6098362E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001044E+001, 1.9998844E+001, 2.0003475E+001
 3.6178624E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000956E+001, 1.9998728E+001, 2.0003388E+001
 3.6258885E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000931E+001, 1.9998618E+001, 2.0003296E+001
 3.6339147E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000969E+001, 1.9998600E+001, 2.0003252E+001
 3.6419408E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0001002E+001, 1.9998568E+001, 2.0003294E+001
 3.6499669E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000979E+001, 1.9998492E+001, 2.0003367E+001
 3.6579931E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000923E+001, 1.9998412E+001, 2.0003372E+001
 3.6660192E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000879E+001, 1.9998378E+001, 2.0003345E+001
 3.6740454E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000864E+001, 1.9998393E+001, 2.0003296E+001
 3.6820715E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000856E+001, 1.9998410E+001, 2.0003282E+001
 3.6900977E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000823E+001, 1.9998403E+001, 2.0003305E+001
 3.6981238E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000789E+001, 1.9998393E+001, 2.0003325E+001
 3.7061499E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000784E+001, 1.9998405E+001, 2.0003310E+001
 3.7141761E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000798E+001, 1.9998423E+001, 2.0003268E+001
 3.7222022E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000792E+001, 1.9998416E+001, 2.0003224E+001
 3.7302284E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000754E+001, 1.9998392E+001, 2.0003175E+001
 3.7382545E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000726E+001, 1.9998377E+001, 2.0003108E+001
 3.7462807E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000739E+001, 1.9998355E+001, 2.0003029E+001
 3.7543068E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000771E+001, 1.9998309E+001, 2.0002964E+001
 3.7623330E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000778E+001, 1.9998253E+001, 2.0002925E+001
 3.7703591E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000769E+001, 1.9998243E+001, 2.0002906E+001
 3.7783852E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000792E+001, 1.9998322E+001, 2.0002898E+001
 3.7864114E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000842E+001, 1.9998493E+001, 2.0002923E+001
 3.7944375E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000836E+001, 1.9998604E+001, 2.0002977E+001
 3.8024637E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000728E+001, 1.9998602E+001, 2.0003017E+001
 3.8104898E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000575E+001, 1.9998453E+001, 2.0002862E+001
 3.8185160E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000435E+001, 1.9998208E+001, 2.0002638E+001
 3.8265421E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000314E+001, 1.9997926E+001, 2.0002574E+001
 3.8345682E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000235E+001, 1.9997657E+001, 2.0002611E+001
 3.8416923E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000280E+001, 1.9997488E+001, 2.0002717E+001
 3.8488165E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000405E+001, 1.9997771E+001, 2.0002839E+001
 3.8583153E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000433E+001, 1.9998167E+001, 2.0002895E+001
 3.8654394E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000308E+001, 1.9998221E+001, 2.0002794E+001
 3.8725635E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000259E+001, 1.9997982E+001, 2.0002655E+001
 3.8810881E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000301E+001, 1.9997661E+001, 2.0002608E+001
 3.8896127E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000319E+001, 1.9997558E+001, 2.0002714E+001
 3.8960062E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000331E+001, 1.9997761E+001, 2.0002809E+001
 3.9045308E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000342E+001, 1.9998047E+001, 2.0002767E+001
 3.9130555E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000208E+001, 1.9998069E+001, 2.0002640E+001
 3.9215801E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000086E+001, 1.9997641E+001, 2.0002558E+001
 3.9301047E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000201E+001, 1.9997421E+001, 2.0002531E+001
 3.9364982E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000310E+001, 1.9997858E+001, 2.0002511E+001
 3.9450228E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000292E+001, 1.9998232E+001, 2.0002387E+001
 3.9535474E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000236E+001, 1.9998331E+001, 2.0002207E+001
 3.9620720E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000085E+001, 1.9998155E+001, 2.0002052E+001
 3.9684655E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000025E+001, 1.9997954E+001, 2.0001959E+001
 3.9769901E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000282E+001, 1.9998128E+001, 2.0002003E+001
 3.9855148E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000520E+001, 1.9998536E+001, 2.0002267E+001
 3.9940394E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000327E+001, 1.9998492E+001, 2.0002322E+001
 4.0004329E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000164E+001, 1.9998209E+001, 2.0002125E+001
 4.0089575E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000168E+001, 1.9997970E+001, 2.0002218E+001
 4.0174821E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000158E+001, 1.9997915E+001, 2.0002453E+001
 4.0260067E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000198E+001, 1.9998281E+001, 2.0002389E+001
 4.0324002E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000278E+001, 1.9998427E+001, 2.0002330E+001
 4.0409248E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000204E+001, 1.9998193E+001, 2.0002276E+001
 4.0494495E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000081E+001, 1.9997876E+001, 2.0002096E+001
 4.0579741E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000156E+001, 1.9997742E+001, 2.0002098E+001
 4.0643675E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000150E+001, 1.9997970E+001, 2.0002341E+001
 4.0728922E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000038E+001, 1.9998082E+001, 2.0002400E+001
 4.0814168E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000169E+001, 1.9998052E+001, 2.0002269E+001
 4.0899414E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000348E+001, 1.9997994E+001, 2.0002327E+001
 4.0963349E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000208E+001, 1.9997866E+001, 2.0002340E+001
 4.1048595E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000027E+001, 1.9997735E+001, 2.0002228E+001
 4.1133841E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000125E+001, 1.9997935E+001, 2.0002202E+001
 4.1204170E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000246E+001, 1.9998209E+001, 2.0002425E+001
 4.1297940E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000174E+001, 1.9998223E+001, 2.0002560E+001
 4.1368269E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000115E+001, 1.9998024E+001, 2.0002287E+001
 4.1462039E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000106E+001, 1.9997871E+001, 2.0002092E+001
 4.1532368E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999941E+001, 1.9997830E+001, 2.0002048E+001
 4.1602696E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999830E+001, 1.9997917E+001, 2.0002047E+001
 4.1696467E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000076E+001, 1.9998085E+001, 2.0002182E+001
 4.1766795E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000398E+001, 1.9998299E+001, 2.0002405E+001
 4.1860566E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000217E+001, 1.9998282E+001, 2.0002400E+001
 4.1930894E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999835E+001, 1.9998035E+001, 2.0001997E+001
 4.2001222E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999867E+001, 1.9997841E+001, 2.0001819E+001
 4.2094993E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000179E+001, 1.9997988E+001, 2.0002079E+001
 4.2165321E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000213E+001, 1.9998226E+001, 2.0002441E+001
 4.2248358E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000018E+001, 1.9998090E+001, 2.0002503E+001
 4.2333471E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000009E+001, 1.9997852E+001, 2.0002159E+001
 4.2401977E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000076E+001, 1.9997907E+001, 2.0002120E+001
 4.2493318E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999934E+001, 1.9998003E+001, 2.0002261E+001
 4.2561823E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999956E+001, 1.9997791E+001, 2.0002294E+001
 4.2653164E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000420E+001, 1.9997709E+001, 2.0002392E+001
 4.2721670E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000554E+001, 1.9997986E+001, 2.0002902E+001
 4.2813011E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000028E+001, 1.9997983E+001, 2.0002484E+001
 4.2881516E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999836E+001, 1.9997778E+001, 2.0002044E+001
 4.2972857E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000152E+001, 1.9998077E+001, 2.0002207E+001
 4.3041363E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000108E+001, 1.9998312E+001, 2.0002604E+001
 4.3132704E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999847E+001, 1.9998006E+001, 2.0002326E+001
 4.3201209E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000095E+001, 1.9997715E+001, 2.0002043E+001
 4.3292550E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000346E+001, 1.9997806E+001, 2.0002313E+001
 4.3361056E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000064E+001, 1.9997947E+001, 2.0002517E+001
 4.3452397E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999874E+001, 1.9997782E+001, 2.0002144E+001
 4.3520903E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000102E+001, 1.9997837E+001, 2.0002017E+001
 4.3612243E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000067E+001, 1.9998142E+001, 2.0002282E+001
 4.3680749E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999747E+001, 1.9998053E+001, 2.0002422E+001
 4.3772090E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999916E+001, 1.9997743E+001, 2.0002256E+001
 4.3840596E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000351E+001, 1.9997674E+001, 2.0002304E+001
 4.3931936E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000207E+001, 1.9997849E+001, 2.0002385E+001
 4.4000442E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999780E+001, 1.9997660E+001, 2.0001958E+001
 4.4100917E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999920E+001, 1.9997460E+001, 2.0001584E+001
 4.4176273E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000246E+001, 1.9997928E+001, 2.0001941E+001
 4.4251629E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000025E+001, 1.9998193E+001, 2.0002021E+001
 4.4326986E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999744E+001, 1.9998134E+001, 2.0001955E+001
 4.4402342E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999960E+001, 1.9998020E+001, 2.0001679E+001
 4.4502817E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000396E+001, 1.9998207E+001, 2.0001981E+001
 4.4578173E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000194E+001, 1.9998122E+001, 2.0002304E+001
 4.4653529E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999751E+001, 1.9997775E+001, 2.0002368E+001
 4.4728885E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999799E+001, 1.9997450E+001, 2.0001963E+001
 4.4804242E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000303E+001, 1.9997431E+001, 2.0002064E+001
 4.4904717E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000491E+001, 1.9997965E+001, 2.0002546E+001
 4.4980073E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999958E+001, 1.9997999E+001, 2.0002810E+001
 4.5055429E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999596E+001, 1.9997778E+001, 2.0002242E+001
 4.5130785E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999857E+001, 1.9997619E+001, 2.0001805E+001
 4.5206141E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000336E+001, 1.9998076E+001, 2.0002177E+001
 4.5281498E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000346E+001, 1.9998485E+001, 2.0002536E+001
 4.5381973E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999795E+001, 1.9997930E+001, 2.0002695E+001
 4.5457329E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999540E+001, 1.9997393E+001, 2.0002150E+001
 4.5532685E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999921E+001, 1.9997392E+001, 2.0001926E+001
 4.5608041E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000379E+001, 1.9998180E+001, 2.0002088E+001
 4.5683397E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000344E+001, 1.9998546E+001, 2.0002334E+001
 4.5783872E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999851E+001, 1.9998118E+001, 2.0002219E+001
 4.5859229E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999679E+001, 1.9997684E+001, 2.0001802E+001
 4.5934585E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000066E+001, 1.9997464E+001, 2.0001840E+001
 4.6009941E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000461E+001, 1.9997687E+001, 2.0002368E+001
 4.6085297E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000361E+001, 1.9998280E+001, 2.0002605E+001
 4.6160653E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999867E+001, 1.9998082E+001, 2.0002524E+001
 4.6261128E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999584E+001, 1.9997554E+001, 2.0002155E+001
 4.6336485E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999987E+001, 1.9997241E+001, 2.0001998E+001
 4.6411841E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000460E+001, 1.9997497E+001, 2.0002319E+001
 4.6487197E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000458E+001, 1.9998162E+001, 2.0002582E+001
 4.6562553E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000020E+001, 1.9998187E+001, 2.0002738E+001
 4.6663028E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999670E+001, 1.9997666E+001, 2.0002159E+001
 4.6738384E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999979E+001, 1.9997370E+001, 2.0001771E+001
 4.6813741E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000439E+001, 1.9997423E+001, 2.0002271E+001
 4.6889097E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000511E+001, 1.9997961E+001, 2.0002580E+001
 4.6964453E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000143E+001, 1.9998172E+001, 2.0002675E+001
 4.7064928E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9999765E+001, 1.9997894E+001, 2.0002244E+001
 4.7140284E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000002E+001, 1.9997677E+001, 2.0001800E+001
 4.7215640E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000463E+001, 1.9997760E+001, 2.0002200E+001
 4.7290997E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000589E+001, 1.9998125E+001, 2.0002577E+001
 4.7366353E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0000225E+001, 1.9998242E+001, 2.0002883E+001
